MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
0.2352941176470588,0.2715654952076677,0.0933165860042688,0.875,0.4285714285714285,0.9689922480620154,0.93333333333333,0.17875,0.5884433962264151,0.0,0.08345120226308345,0.3665003119151591,0.35666347075743055,0.7088764742396028,0.0,0.6843251088534107,0.3333333333333333,0.0,1.0,0.0,0.6666666666666666,0.0,0.8888888888888888,0.6666666666666666,0.9975124378109452,0.75,0.5294964028776978,0.19972826086956522,0.057692307692307696,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.7207282476395719
0.0,0.0,0.10248662702351359,0.375,0.5714285714285714,0.6356589147286833,0.20000000000000284,0.0,0.4345518867924528,0.0,0.08250825082508251,0.28446662507797876,0.22722914669223396,0.0,0.0,0.17198838896952107,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.9761194029850746,0.25,0.25323741007194245,0.1902173913043478,0.0,0.0,0.0,0.45714285714285713,0.0,0.0,0.7272727272727273,0.5,0.25294806243585477
0.0,0.29073482428115016,0.08214389234863723,0.625,0.4285714285714285,0.9767441860465116,0.9500000000000028,0.19125,0.0,0.0,0.7043847241867044,0.46600124766063633,0.5062320230105465,0.0,0.0,0.38316400580551524,0.0,0.0,0.6666666666666666,0.0,0.5,0.0,0.44444444444444436,0.3333333333333333,0.9980099502487562,0.75,0.60431654676259,0.21739130434782608,0.09065934065934067,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.25,0.5682924161428382
0.0,0.0,0.08449788755281118,0.5,0.4285714285714285,0.620155038759691,0.1666666666666643,0.1325,0.43219339622641506,0.0,0.24516737388024518,0.39082969432314413,0.39069990412272293,0.0,0.0,0.29571843251088537,0.3333333333333333,0.0,0.3333333333333333,0.5,0.3333333333333333,0.0,0.22222222222222227,0.3333333333333333,0.9751243781094526,0.25,0.25323741007194245,0.0,0.5851648351648352,0.5333333333333333,0.0,0.0,0.0,0.0,0.36363636363636365,0.5,0.2832025022749012
0.14705882352941177,0.16293929712460065,0.04233677941835238,0.625,0.8571428571428571,0.37984496124031075,0.8500000000000014,0.0,0.0,0.0,0.39226779820839225,0.2595134123518403,0.199424736337488,0.0,0.0,0.15094339622641512,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.22222222222222227,0.0,0.990547263681592,0.5,0.4143884892086331,0.06521739130434782,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.25,0.22502088719981195
0.0,0.0,0.08731741165930311,0.5,0.7142857142857143,0.6976744186046524,0.3333333333333357,0.1125,0.3408018867924528,0.0,0.20084865629420084,0.31316281971303805,0.2713326941514861,0.0,0.0,0.2053701015965167,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.22222222222222227,0.3333333333333333,0.9800995024875622,0.5,0.34532374100719426,0.0,0.0,0.0,0.0,0.0,0.0,0.04516129032258065,0.1818181818181818,1.0,0.26458438545087265
0.4117647058823529,0.23003194888178913,0.0833648077716976,0.25,0.4285714285714285,0.674418604651164,0.28333333333333144,0.0,0.0,0.0,0.0,0.0,0.411313518696069,0.0,0.0,0.3113207547169811,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.9786069651741293,0.5,0.37122302158273385,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.8181818181818182,0.0,0.12727577387366212
0.0,0.2108626198083067,0.10887227819304517,0.375,0.4285714285714285,0.9612403100775193,0.8999999999999986,0.0,0.38089622641509435,0.0,0.22065063649222064,0.34747348721147847,0.32406519654841803,0.0,0.0,0.24528301886792453,0.3333333333333333,0.0,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.0,0.9970149253731343,0.5,0.4143884892086331,0.0,0.2802197802197802,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,0.5,0.2878570314809083
0.0,0.22364217252396165,0.05498511185869002,0.375,0.5714285714285714,0.6046511627906987,0.25,0.0,0.2971698113207547,0.0,0.24752475247524752,0.32096069868995636,0.4319271332694151,0.0,0.0,0.3269230769230769,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,0.3333333333333333,0.0,0.9741293532338308,0.25,0.21151079136690648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.75,0.24131173942083695
0.14705882352941177,0.18210862619808305,0.05401013623308066,0.625,0.7142857142857143,0.3875968992248069,0.0,0.0,0.0,0.0,0.30033003300330036,0.19868995633187772,0.3211888782358582,0.0,0.0,0.24310595065312046,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.9601990049751243,0.25,0.2014388489208633,0.0,0.0,0.6212121212121212,0.0,0.0,0.0,0.0,0.4545454545454545,0.25,0.24224264526203837
0.0,0.23961661341853036,0.07415084893147941,0.75,0.4285714285714285,0.945736434108527,0.8666666666666671,0.175625,0.0,0.0,0.8378123526638378,0.5542732376793512,0.6505273250239694,0.0,0.0,0.4923802612481858,0.0,0.0,0.6666666666666666,0.0,0.5,0.0,0.44444444444444436,0.3333333333333333,0.9960199004975123,0.5,0.3841726618705036,0.23233695652173914,0.43681318681318687,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.5,0.4530928182941616
0.588235294117647,0.14057507987220447,0.025683141705241157,0.375,0.7142857142857143,0.7441860465116292,0.43333333333333,0.0,0.49528301886792453,0.0,0.0942951438000943,0.32439176543980036,0.2981783317353788,0.0,0.0,0.22568940493468798,0.3333333333333333,0.0,0.3333333333333333,0.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.9830845771144278,0.5,0.4115107913669065,0.1358695652173913,0.30219780219780223,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,0.25,0.22013363153350446
0.0,0.0,0.06101063689623976,0.375,0.8571428571428571,0.6821705426356601,0.8500000000000014,0.0,0.11084905660377357,0.4531886024423338,0.09618104667609619,0.330630068621335,0.2981783317353788,0.0,0.0,0.22568940493468798,0.3333333333333333,0.0,0.3333333333333333,0.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.9791044776119402,0.25,0.19424460431654678,0.5516304347826086,0.24725274725274726,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,1.0,0.2762207084658905
0.0,0.3514376996805112,0.11357148503719838,0.75,0.4285714285714285,0.9844961240310077,0.9500000000000028,0.4,0.0,0.0,0.7383309759547383,0.48845913911416095,0.5570469798657718,0.0,0.0,0.4216255442670537,0.0,0.0,0.6666666666666666,0.0,0.5,0.0,0.44444444444444436,0.3333333333333333,0.9985074626865671,0.75,0.6402877697841727,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.75,0.5142998773531554
0.0,0.19169329073482427,0.05182302874860561,0.375,0.7142857142857143,0.5503875968992258,0.8333333333333357,0.0,0.13797169811320753,0.32971506105834464,0.08486562942008487,0.280723643169058,0.22147651006711408,0.0,0.0,0.16763425253991293,0.0,0.5,0.3333333333333333,0.0,0.5,0.0,0.22222222222222227,0.0,0.9975124378109452,0.5,0.4143884892086331,0.3016304347826087,0.08791208791208792,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,1.0,0.23153722808822197
0.0,0.3130990415335463,0.08939911637344201,0.75,0.4285714285714285,0.9844961240310077,0.9666666666666686,0.125,0.7181603773584906,0.0,0.22913719943422914,0.5315034310667498,0.6069031639501439,0.0,0.0,0.45936139332365744,0.3333333333333333,0.0,0.6666666666666666,0.0,0.5,0.0,0.44444444444444436,0.3333333333333333,0.999004975124378,0.75,0.5553956834532374,0.0,0.13736263736263737,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,1.0,0.6299649281224328
0.0,0.1501597444089457,0.13193791776827202,0.375,0.5714285714285714,0.5968992248062026,0.7833333333333314,0.0,0.7529481132075472,0.0,0.09759547383309759,0.462882096069869,0.5570469798657718,0.0,0.0,0.4216255442670537,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.9736318407960198,0.25,0.22949640287769785,0.3913043478260869,0.7087912087912088,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.4007293647265813
0.05882352941176469,0.19169329073482427,0.04412862651406688,0.25,0.5714285714285714,0.3643410852713185,0.0,0.0,0.0,0.0,0.24516737388024518,0.16219588271990018,0.03930968360498563,0.0,0.0,0.029753265602322193,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.1111111111111111,0.0,0.9552238805970149,0.25,0.17266187050359713,0.06657608695652174,0.0,0.2636363636363636,0.0,0.0,0.0,0.0,0.36363636363636365,0.5,0.07723958490908542
0.2941176470588235,0.1597444089456869,0.0632416622016882,0.25,0.2857142857142857,0.3100775193798455,0.0,0.0,0.0,0.0,0.305987741631306,0.2024329382407985,0.10115052732502397,0.41464928615766605,0.0,0.3189404934687953,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,0.3333333333333333,0.0,0.9552238805970149,0.25,0.17985611510791366,0.0,0.14835164835164835,0.5212121212121212,0.0,0.0,0.0,0.0,0.5454545454545454,0.5,0.010912543723483728
0.0,0.0,0.06362813902625407,0.375,0.5714285714285714,0.6666666666666679,0.93333333333333,0.0,0.0,0.0,0.578972182932579,0.3830318153462258,0.3787152444870566,0.0,0.0,0.28664731494920176,0.0,0.0,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.0,0.9781094527363183,0.25,0.1949640287769784,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,0.5,0.2653989280619239
0.0,0.2715654952076677,0.08563096733392475,0.75,0.4285714285714285,0.9844961240310077,0.9500000000000028,0.0,0.0,0.0,0.5818010372465818,0.3849033063006862,0.3815915627996165,0.0,0.0,0.2888243831640058,0.0,0.0,0.6666666666666666,0.0,0.5,0.0,0.44444444444444436,0.0,0.9985074626865671,0.5,0.34820143884892085,0.0,0.08241758241758243,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.33649686168368287
0.0,0.22364217252396165,0.08126553592916934,0.375,0.4285714285714285,0.6124031007751949,0.14999999999999858,0.0,0.6002358490566038,0.0,0.17916077322017915,0.4360573923892701,0.6049856184084372,0.0,0.0,0.4579100145137881,0.0,0.5,0.3333333333333333,0.5,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.9746268656716417,0.5,0.32158273381294966,0.0,0.1043956043956044,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,1.0,0.3029842514004315
0.588235294117647,0.19169329073482427,0.05281557150260433,0.875,0.4285714285714285,0.9689922480620154,0.9166666666666643,0.15375,0.6798349056603773,0.0,0.19236209335219237,0.4868995633187773,0.5383509108341323,0.0,0.0,0.4074746008708273,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.9975124378109452,0.5,0.4,0.2758152173913043,0.12912087912087913,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.25,0.5636378869368311
0.2352941176470588,0.3450479233226837,0.1064392309111191,0.75,0.4285714285714285,0.9612403100775193,0.9166666666666643,0.0825,0.0,0.0,0.5266383781235267,0.34840923268870866,0.3326941514860978,0.819366852886406,0.0,0.7307692307692307,0.0,0.0,1.0,0.5,0.6666666666666666,0.0,0.6666666666666667,0.3333333333333333,0.9970149253731343,0.75,0.4971223021582734,0.15353260869565216,0.08791208791208792,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.0,0.6369467219314435
0.0,0.35782747603833864,0.08396209013693576,0.375,0.4285714285714285,0.8837209302325579,0.75,0.0,0.0,0.0,0.5172088637435172,0.34217092950717404,0.3159156279961649,0.0,0.0,0.23911465892597966,0.0,0.0,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.0,0.9925373134328358,0.5,0.48345323741007196,0.532608695652174,0.17582417582417584,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,0.75,0.25527532703885836
0.0,0.2364217252396166,0.06352273625591792,0.375,0.5714285714285714,0.5736434108527142,0.6666666666666643,0.40625,0.7152122641509434,0.0,0.039603960396039604,0.40455396132252025,0.4117929050814957,0.0,0.0,0.31168359941944845,0.0,0.5,0.3333333333333333,0.0,0.5,0.0,0.22222222222222227,0.3333333333333333,0.972139303482587,0.5,0.35827338129496406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.75,0.2738934438628869
0.0,0.21725239616613418,0.05816476209716379,0.375,0.7142857142857143,0.5658914728682181,0.9500000000000028,0.0,0.43101415094339623,0.0,0.1537010843941537,0.3296943231441048,0.2967401725790988,0.0,0.0,0.22460087082728591,0.3333333333333333,0.0,0.3333333333333333,0.0,0.5,0.0,0.22222222222222227,0.0,0.9716417910447761,0.25,0.17697841726618704,0.0,0.14285714285714288,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1714938013307299
0.0,0.268370607028754,0.06462946534444747,0.5,0.4285714285714285,0.6589147286821717,0.25,0.063125,0.379127358490566,0.0,0.20980669495520982,0.3393636930754835,0.4247363374880153,0.0,0.0,0.3214804063860668,0.0,0.0,0.6666666666666666,0.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.9776119402985074,0.5,0.3165467625899281,0.0,0.37912087912087916,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.2901842960839119
0.0,0.36741214057507987,0.1370675192579645,0.375,0.5714285714285714,0.6124031007751949,0.14999999999999858,0.0,0.5701650943396226,0.0,0.18057520037718058,0.42108546475358705,0.42665388302972196,0.0,0.0,0.3229317851959361,0.0,0.5,0.3333333333333333,0.5,0.3333333333333333,0.0,0.22222222222222227,0.6666666666666666,0.9746268656716417,0.25,0.22158273381294966,0.0,0.28571428571428575,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.25,0.31345694211394753
0.38235294117647056,0.0,0.06921448585406986,0.375,0.7142857142857143,0.7984496124031022,0.5499999999999972,0.0,0.4404481132075472,0.06309362279511532,0.0,0.26200873362445415,0.2138063279002876,0.0,0.0,0.1618287373004354,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.22222222222222227,0.0,0.9865671641791044,0.5,0.36258992805755397,0.32608695652173914,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.25,0.25294806243585477
0.0,0.0,0.06939015713796344,0.375,0.5714285714285714,0.7364341085271331,0.5,0.0,0.1650943396226415,0.3331071913161465,0.07873644507307874,0.2925764192139738,0.23969319271332692,0.0,0.0,0.181422351233672,0.3333333333333333,0.0,0.3333333333333333,0.0,0.5,0.0,0.22222222222222227,0.0,0.9835820895522387,0.25,0.22158273381294966,0.19701086956521738,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.5,0.2209481741445557
0.0,0.22364217252396165,0.05836678407364141,0.375,0.5714285714285714,0.6124031007751949,0.14999999999999858,0.0,0.10554245283018868,0.34328358208955223,0.21923620933521923,0.3587024329382408,0.3413231064237776,0.0,0.0,0.25834542815674894,0.3333333333333333,0.0,0.3333333333333333,0.0,0.5,0.0,0.3333333333333333,0.0,0.9746268656716417,0.25,0.21582733812949642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.24596626862684406
0.588235294117647,0.194888178913738,0.055845901149768555,0.875,0.4285714285714285,0.9689922480620154,0.9166666666666643,0.2575,0.2688679245283019,0.0,0.611032531824611,0.5464753587024329,0.6299137104506232,0.0,0.0,0.47677793904209,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.9975124378109452,0.5,0.4143884892086331,0.266304347826087,0.22527472527472528,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,1.0,0.6623139061041824
0.17647058823529413,0.15335463258785942,0.10120422665109047,0.625,0.4285714285714285,0.9534883720930232,0.8833333333333329,0.0,0.7965801886792453,0.0,0.039132484677039135,0.4472863381160324,0.5177372962607862,0.39168218497827434,0.0,0.6208272859216255,0.3333333333333333,0.0,0.3333333333333333,0.5,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.9965174129353234,0.5,0.48201438848920863,0.22826086956521738,0.11813186813186814,0.0,0.0,0.5142857142857142,0.0,0.0,0.6363636363636364,0.75,0.47563470323885415
0.0,0.268370607028754,0.08604379485107466,0.75,0.4285714285714285,0.9767441860465116,0.93333333333333,0.0,0.014150943396226415,0.0,0.7694483734087695,0.5165315034310668,0.5838926174496645,0.0,0.0,0.441944847605225,0.0,0.0,0.6666666666666666,0.0,0.5,0.0,0.44444444444444436,0.0,0.9980099502487562,0.75,0.5942446043165468,0.0,0.4010989010989011,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.25,0.4989399309733319
0.0,0.2108626198083067,0.05658372054212158,0.375,0.7142857142857143,0.6666666666666679,0.2666666666666657,0.0,0.4498820754716981,0.0,0.09052333804809053,0.29787897691827825,0.24784276126558005,0.0,0.0,0.18759071117561682,0.3333333333333333,0.0,0.3333333333333333,0.0,0.5,0.0,0.3333333333333333,0.0,0.9781094527363183,0.25,0.2776978417266187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.21338456418479412
0.2352941176470588,0.0,0.1104006183629193,0.5,0.5714285714285714,0.9069767441860463,0.7833333333333314,0.0,0.10731132075471697,0.0,0.28854314002828857,0.2476606363069245,0.17066155321188878,0.4196151458721291,0.0,0.37445573294629897,0.0,0.5,0.6666666666666666,0.0,0.5,0.0,0.3333333333333333,0.0,0.9935323383084577,0.5,0.27913669064748203,0.0,0.20604395604395606,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.25,0.32974779433497253
0.17647058823529413,0.16613418530351437,0.04339080712171385,0.5,0.5714285714285714,0.41860465116279144,0.0,0.0,0.0,0.0,0.38472418670438474,0.2545227698066126,0.18120805369127516,0.0,0.6818181818181819,0.2677793904208999,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.9875621890547263,0.5,0.37985611510791367,0.15217391304347827,0.0,0.0,0.0,0.0,0.0,0.025806451612903226,0.7272727272727273,0.0,0.1842937566472495
0.4117647058823529,0.3514376996805112,0.06299572240423719,0.375,0.4285714285714285,0.6434108527131794,0.21666666666666856,0.0,0.06132075471698113,0.48303934871099047,0.0,0.2545227698066126,0.18120805369127516,0.0,0.0,0.13715529753265604,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.22222222222222227,0.0,0.9766169154228855,0.5,0.37122302158273385,0.14402173913043478,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,1.0,0.17382106593373348
0.3529411764705882,0.19169329073482427,0.05124331351175681,0.375,0.4285714285714285,0.5813953488372103,0.0833333333333357,0.0,0.22641509433962265,0.0,0.0,0.11977542108546475,0.4419942473633749,0.0,0.0,0.33454281567489114,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.9761194029850746,0.5,0.4115107913669065,0.0,0.13736263736263737,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.25,0.22036635799380483
0.0,0.3194888178913738,0.07795413222777538,0.5,0.4285714285714285,0.6511627906976756,0.23333333333333428,0.17,0.28891509433962265,0.0,0.4408297972654408,0.44447910168434185,0.4731543624161074,0.0,0.0,0.3581277213352685,0.0,0.0,0.6666666666666666,0.0,0.5,0.0,0.44444444444444436,0.3333333333333333,0.9771144278606965,0.5,0.4143884892086331,0.0,0.0,0.0,0.8011811023622047,0.0,0.0,0.0,0.5454545454545454,0.5,0.33789322044548503
0.8235294117647058,0.07667731629392971,0.011813893841843144,0.75,0.4285714285714285,0.9224806201550386,0.8333333333333357,0.28500000000000003,0.38266509433962265,0.0,0.15134370579915135,0.3025577043044292,0.2612655800575263,0.4692737430167598,0.0,0.47206095791001457,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5,0.0,0.44444444444444436,0.0,0.9945273631840795,0.5,0.34532374100719426,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.75,0.31927510362145645
0.2352941176470588,0.28434504792332266,0.09086597159395339,0.625,0.4285714285714285,0.9612403100775193,0.8999999999999986,0.0,0.0,0.0,0.40546911834040544,0.26824703680598877,0.2023010546500479,0.5338299193047796,0.0,0.46516690856313503,0.0,0.0,0.6666666666666666,0.5,0.5,0.0,0.44444444444444436,0.0,0.9970149253731343,0.5,0.4064748201438849,0.0,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.3751294540935421
0.0,0.19169329073482427,0.05182302874860561,0.375,0.7142857142857143,0.7131782945736447,0.36666666666666714,0.0,0.37264150943396224,0.0,0.06977840641206978,0.24329382407985028,0.16395014381591563,0.0,0.0,0.12409288824383163,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.981592039800995,0.25,0.25323741007194245,0.266304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.20849730851848663
0.0,0.2012779552715655,0.10340011769976021,0.5,0.4285714285714285,0.9612403100775193,0.8999999999999986,0.0,0.5548349056603773,0.0,0.10231023102310231,0.36119775421085465,0.3451581975071908,0.0,0.0,0.2612481857764877,0.3333333333333333,0.0,0.3333333333333333,0.5,0.5,0.0,0.22222222222222227,0.0,0.9980099502487562,0.5,0.4143884892086331,0.0,0.13736263736263737,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.2855297668779047
